ego_lane	ego_route	ego_speed	ego_dist	npc1_speed	npc1_distance	npc1_speedChange_speed	npc1_speedChange_time	npc2_speed	npc2_dist	npc1_lane	npc2_lane
1	-E4	42.548984055584086	148.36364188817907	42.548984055584086	121.47899437841846	15.252145879314764	range(0, 5)	43.947386586959084	182.06357165067067	1	1
2	-E4	32.14055894979075	148.22161964367515	32.14055894979075	90.10528818450277	17.175823937960004	range(0, 5)	38.272559519830814	185.95379720112032	2	1
2	-E4	37.901684929367875	148.33247474572755	37.901684929367875	135.34716788085024	13.803567974734841	range(0, 5)	47.37518249802215	185.31180297623936	2	2
1	E5	41.140798975431025	147.88107003219383	41.140798975431025	109.8409139457911	18.52380227554978	range(0, 5)	38.14006532463133	184.90624441824315	1	2
1	E5	42.652082549307266	147.63746126292546	42.652082549307266	122.70380800030418	17.52687330513186	range(0, 5)	33.37705157048033	187.5128366251748	1	1
1	-E4	35.91949332742016	148.49620203001783	35.91949332742016	93.57506946435947	17.961727811924487	range(0, 5)	45.30922185287117	185.6857619219013	1	1
2	E5	38.807552174779666	147.7636287163239	38.807552174779666	122.67406841442761	17.85743415617072	range(0, 5)	45.46175391015297	185.28922574670884	2	2
1	-E4	45.844098226226826	147.91521966324046	45.844098226226826	121.56465643913245	19.499878034364553	range(0, 5)	37.674833297460395	187.47586260895326	1	2
2	-E4	36.35007558007667	148.06346611927856	36.35007558007667	136.2708062366603	14.241717845546862	range(0, 5)	49.063833377469976	184.72060990109455	2	1
1	E5	39.20409578408402	147.64175827272604	39.20409578408402	102.21400664386269	16.27218812548554	range(0, 5)	39.79791851678619	184.95726341481154	1	2
2	E5	44.44273971818497	147.425513752805	44.44273971818497	92.59341144484405	17.17421858511815	range(0, 5)	37.147020976376794	185.3504282823997	2	1
1	-E4	41.6329015265941	148.12512920695795	41.6329015265941	108.42175800648332	17.096676173371318	range(0, 5)	32.971080883263774	186.9774325680268	1	1
1	-E4	47.16734374514298	148.26211695447603	47.16734374514298	134.16393201815887	20.001033600957783	range(0, 5)	33.696691255667226	182.72420727893015	1	1
2	E5	34.49953511454475	148.26676613399843	34.49953511454475	96.7542924579213	16.4937726780076	range(0, 5)	33.71115566903347	185.1936170016262	2	2
2	-E4	34.995603694968004	148.7785235393225	34.995603694968004	103.63793444973274	17.482569215162723	range(0, 5)	37.31306855630565	186.5457571920229	2	1
2	-E4	48.97578039484546	148.35846429238498	48.97578039484546	117.10364626136837	18.496719234250598	range(0, 5)	42.86258126909432	184.88512948840153	2	2
2	-E4	47.67793418252102	147.86599009504997	47.67793418252102	125.98074579428513	20.05873916414307	range(0, 5)	41.20518224070781	181.9877493020172	2	1
1	E5	32.16037240407659	147.64685694444734	32.16037240407659	109.78706474668596	16.71799493835131	range(0, 5)	45.39821791689879	185.58440693438172	1	2
1	-E4	36.59933998586226	148.6658924229387	36.59933998586226	133.65623786646944	15.39105340450936	range(0, 5)	32.65415840974323	182.69692062947527	1	1
2	E5	49.50112764735742	147.38865466397954	49.50112764735742	115.47932903600577	20.238988489882015	range(0, 5)	48.41303674604034	185.60955265611364	2	1
2	-E4	43.54533626604063	148.6761450866591	43.54533626604063	134.23326077962722	17.949951969111236	range(0, 5)	38.779811438230126	185.23234028007911	2	1
2	-E4	37.17476912811771	148.34515591639206	37.17476912811771	91.83090787190179	15.807700141528315	range(0, 5)	48.29951044906765	180.20435352890203	2	2
1	E5	34.97726081698199	148.46541109029863	34.97726081698199	129.71193247011655	13.655441458518952	range(0, 5)	40.734705715529365	184.96507102169383	1	2
1	E5	36.00351425393187	148.68288368207092	36.00351425393187	113.97646592371875	16.749913638622512	range(0, 5)	41.85140740691371	185.6470413061066	1	1
2	-E4	33.97885646383938	147.83322638864212	33.97885646383938	113.16069491787505	15.547590753877682	range(0, 5)	38.14279601952441	181.90998196608012	2	1
2	E5	47.55879344206835	148.45138819080626	47.55879344206835	101.75665701626576	21.41774550826292	range(0, 5)	34.38627013358297	187.4520230183728	2	1
2	E5	49.57635135069439	148.15588984136443	49.57635135069439	98.00177991712235	20.550788442514754	range(0, 5)	44.60323522504592	184.55607272361252	2	1
2	-E4	32.554239166578895	147.57630500523032	32.554239166578895	104.97652516023666	15.919989182333097	range(0, 5)	33.62522297161183	182.84746437798447	2	1
1	E5	31.48097290425922	147.6297034456891	31.48097290425922	117.45100702644109	11.933310012484537	range(0, 5)	37.33464282192188	185.200096144595	1	1
2	-E4	38.66275819423493	147.42422111828992	38.66275819423493	114.61375116177496	15.098581907196756	range(0, 5)	46.52698469905352	182.46198510614863	2	2
1	-E4	33.687553445898075	148.40184249741304	33.687553445898075	113.59997224940766	16.15280921753263	range(0, 5)	33.29963745498128	185.5821247828472	1	2
2	E5	30.949216012026366	147.32292822924137	30.949216012026366	122.82670550020757	11.94609727004837	range(0, 5)	41.779669431239085	182.64340810763724	2	1
2	-E4	40.50636085317087	147.90168072137143	40.50636085317087	115.4880896017959	15.859681504203074	range(0, 5)	41.22350747072368	186.29679097743016	2	2
1	-E4	42.03167271417787	147.82713513936986	42.03167271417787	119.30405049423305	17.81396135323734	range(0, 5)	47.515344270875985	182.03801956532573	1	1
2	E5	40.37946450050504	147.89994378442273	40.37946450050504	129.92984023475768	14.128429576991486	range(0, 5)	33.97902540964873	186.76643081533365	2	2
2	-E4	31.558470779000285	148.43684949110434	31.558470779000285	131.49692896010947	14.166255731126995	range(0, 5)	47.82543591902484	180.47237061802184	2	1
2	E5	39.43012890708826	147.46610037226037	39.43012890708826	132.75187424125446	18.73282091220426	range(0, 5)	41.08692664799326	187.89165822118662	2	2
2	-E4	37.908777196236215	148.69457557897482	37.908777196236215	98.17317414395774	16.82336080064602	range(0, 5)	41.43225149879851	185.93494621032812	2	2
1	E5	40.32347222359475	148.47399129166266	40.32347222359475	135.8251700456038	19.251312530587658	range(0, 5)	41.53402816429931	185.11044686930805	1	1
2	-E4	43.13285123692687	148.66203819416802	43.13285123692687	103.07410582599519	19.736804405074995	range(0, 5)	37.94671235958436	184.6937251556896	2	1
1	-E4	49.13137686976735	148.4431058580342	49.13137686976735	126.77497792321279	21.93463563897913	range(0, 5)	33.32156837483736	182.73649395672956	1	2
1	E5	38.095605684560724	148.7757962527094	38.095605684560724	100.32064887495184	13.593977045210064	range(0, 5)	39.270780005422246	187.12182112449653	1	2
2	-E4	47.07438292986086	148.6462101750295	47.07438292986086	96.55904431850814	19.730765444156958	range(0, 5)	42.942022837337866	186.0399105688915	2	1
2	-E4	44.39885885559947	148.4082129385437	44.39885885559947	104.37617424665169	16.324136885272182	range(0, 5)	31.84420694847445	183.6766634098431	2	1
1	E5	38.30558998471459	147.34999187297757	38.30558998471459	121.00910185174351	16.013817766104673	range(0, 5)	42.453228954765734	184.86830749661652	1	1
1	E5	33.997701955002555	147.4112128589858	33.997701955002555	106.99133920838543	17.486092925811455	range(0, 5)	48.34416870345341	181.51337334004802	1	1
2	-E4	48.3192680624097	147.47402528334064	48.3192680624097	119.83091468267858	20.39197315494901	range(0, 5)	38.99367644003551	187.24117720772165	2	2
2	-E4	38.551395426112926	148.05990819564323	38.551395426112926	90.02207112687327	17.335492478836567	range(0, 5)	31.37914542862835	187.65152641673131	2	1
2	E5	39.36045504881034	148.59219224479924	39.36045504881034	109.06050049002471	14.679711337105658	range(0, 5)	47.69627419521257	185.20424277258925	2	2
2	-E4	38.01965043187614	147.8198803685276	38.01965043187614	106.29943670016691	17.937317684998746	range(0, 5)	46.55594531563132	181.27857688682832	2	1
2	-E4	34.273533417610146	148.19525507841533	34.273533417610146	90.0776440101649	13.899039431640489	range(0, 5)	42.627587159954864	183.8184560681901	2	2
2	-E4	37.048604100582345	148.1379775843892	37.048604100582345	88.20531811933718	18.509836890812437	range(0, 5)	46.72669403079134	181.01026528320705	2	1
2	-E4	42.92408195156526	148.05739981716036	42.92408195156526	103.51665825517665	17.372143922509224	range(0, 5)	43.492445549191686	183.52012285147634	2	1
2	E5	44.73922184730907	148.2657215470051	44.73922184730907	120.34569452708406	19.49876794364618	range(0, 5)	47.20857093909546	184.6135936593749	2	1
1	-E4	46.79897696423161	148.76521161808628	46.79897696423161	98.69750121333308	21.151949159310632	range(0, 5)	47.95194157385159	183.02015074064394	1	2
2	E5	31.1186155547975	148.13805579415217	31.1186155547975	114.05764370205938	12.585364798045738	range(0, 5)	33.69165764619772	181.2299989068813	2	1
2	E5	41.06884200426555	147.97856294489458	41.06884200426555	100.47179989072322	16.743343926808148	range(0, 5)	43.772600942769415	184.0165200708952	2	1
1	E5	30.32521093130296	148.51643481611333	30.32521093130296	105.46499355425391	11.732512191886778	range(0, 5)	48.27490417751628	182.7390833347054	1	1
2	-E4	44.696210782932404	147.7393595032339	44.696210782932404	123.09040004846277	15.661677811284687	range(0, 5)	35.41901759404401	185.9339246843239	2	1
2	E5	30.29135163417101	148.4364022607868	30.29135163417101	99.22477987221524	11.397832853427875	range(0, 5)	30.151270625059094	186.47376480258023	2	1
2	-E4	49.97341634618211	147.9556543240585	49.97341634618211	104.68369265416158	21.74912149632234	range(0, 5)	34.11416628740791	183.74205834593937	2	2
1	-E4	37.27608121336022	148.35050483373905	37.27608121336022	134.04053523134073	14.55907933712037	range(0, 5)	47.160995767481076	182.99308308310736	1	2
1	-E4	48.99397316732255	148.20126354034903	48.99397316732255	91.83190034388619	21.213803385715327	range(0, 5)	34.59470056408876	185.85849926050614	1	2
1	-E4	43.016415053782815	147.39604656435452	43.016415053782815	125.80840999285648	17.2040800245779	range(0, 5)	34.50654048765806	180.0856492085342	1	2
1	E5	37.48627469070665	148.015643678303	37.48627469070665	134.96238786499944	18.538771276909983	range(0, 5)	47.861213197831184	181.11932619179265	1	2
1	E5	42.99931402991055	147.77851312694335	42.99931402991055	131.20547715400275	19.03075614910272	range(0, 5)	36.171111672478595	184.73910645799427	1	1
2	E5	30.50471092473849	148.67129709438328	30.50471092473849	98.74769725996543	16.374376083618095	range(0, 5)	38.64799547007952	184.82287618792296	2	2
2	E5	32.49848625100898	148.22246860479734	32.49848625100898	110.16244779779377	14.13640506597264	range(0, 5)	30.546057783962585	187.64862766646843	2	2
1	E5	36.060337116610214	148.03028921051865	36.060337116610214	123.76078537920084	14.799978624243527	range(0, 5)	44.88662773367536	182.72994699159455	1	1
1	-E4	49.10480984614248	147.87846577606118	49.10480984614248	127.88654701118583	20.589519441945676	range(0, 5)	35.826699898092976	182.62241572969813	1	2
1	E5	33.74761403882881	147.5640343086179	33.74761403882881	111.62292566155476	16.79692281509239	range(0, 5)	48.95358411084578	184.57424123810085	1	1
1	-E4	37.88443590087955	148.64338309813112	37.88443590087955	134.03490841037728	18.667486838387944	range(0, 5)	44.165276469893485	182.72820935792723	1	2
1	-E4	37.65861420094617	147.39115441484503	37.65861420094617	101.31898522017474	15.653485262882771	range(0, 5)	46.41296276632324	183.89239375802785	1	1
1	E5	38.94403024635488	147.89798965906726	38.94403024635488	100.61755282581953	17.529311867584365	range(0, 5)	49.52504767270966	187.8338095318392	1	1
1	E5	32.78794414069433	148.71328641202166	32.78794414069433	123.29819343220478	14.020538430544	range(0, 5)	42.00225161833086	183.6754750161161	1	2
2	E5	49.63963919963393	147.44948149094546	49.63963919963393	130.04828186075497	21.470966360668278	range(0, 5)	33.56908402096728	187.06789011152927	2	1
2	E5	48.50980079474617	147.45273506008567	48.50980079474617	118.4971601994283	17.95884730257465	range(0, 5)	46.86516853544944	186.53623008664806	2	2
2	-E4	49.44871520001136	148.76931285448703	49.44871520001136	88.88085650085114	17.83803959880754	range(0, 5)	46.620378596629344	186.18461838075513	2	1
1	E5	36.09896317730246	148.6741095306722	36.09896317730246	104.34519317025035	14.654485301680566	range(0, 5)	48.038636473053195	185.1639238543407	1	2
1	E5	47.327762249231974	148.0433712471369	47.327762249231974	121.80793839182812	17.412091773223388	range(0, 5)	48.861963169168064	180.8942334753003	1	1
2	E5	45.72366577791606	147.70909210363203	45.72366577791606	121.81510971264214	17.05150857206735	range(0, 5)	33.22492189417748	185.3342797102032	2	1
2	E5	34.879196498643815	147.83247801496628	34.879196498643815	115.80215323923456	17.769600739834786	range(0, 5)	45.447402206925666	187.59238810776992	2	2
1	E5	36.95276382725944	148.3895827820161	36.95276382725944	113.73950435659663	14.821633563512254	range(0, 5)	43.59864412905726	180.84675568618505	1	2
1	-E4	49.78820463852401	147.74674393521693	49.78820463852401	104.8103574489399	20.637526981078775	range(0, 5)	36.9837441932722	185.07148392537948	1	2
1	E5	38.513620639568835	148.1943152851514	38.513620639568835	116.83340512038542	19.0193875469123	range(0, 5)	46.50248787372742	184.16308331573978	1	2
1	E5	31.56941438329651	147.73400251407253	31.56941438329651	131.00756546046048	15.913808753267755	range(0, 5)	37.92125257743626	187.87494097608038	1	1
1	-E4	39.12411970268954	148.61992091624347	39.12411970268954	134.63515581968016	15.155405913908833	range(0, 5)	43.684975310574	182.35126246447086	1	2
1	-E4	33.487429862181244	148.335905412427	33.487429862181244	105.73398816307648	13.38094900275821	range(0, 5)	35.61902614816183	186.4510534139732	1	2
2	E5	43.90767287267682	147.58593214096126	43.90767287267682	120.91160955350438	18.570244699165276	range(0, 5)	42.292018723298376	183.47630526705984	2	1
1	-E4	41.16034456836856	147.89300926200843	41.16034456836856	109.29496559578055	15.183856087169797	range(0, 5)	31.3627598712604	183.1120390317065	1	1
1	E5	43.27682234153717	147.9730247166954	43.27682234153717	107.42019780071983	15.514512574389146	range(0, 5)	43.68975810793284	183.07028970027335	1	2
2	-E4	49.31396162465134	148.27212581854957	49.31396162465134	106.96879158493341	21.66442369454003	range(0, 5)	43.27978016497974	182.2530802862126	2	1
1	-E4	41.44264446177109	148.45455709204523	41.44264446177109	127.54000033594075	17.136369171125736	range(0, 5)	41.51581222080019	181.14503889169362	1	2
1	E5	36.07674527041653	147.47821022431037	36.07674527041653	111.51419535147085	14.109686155404532	range(0, 5)	38.08557508290798	187.65316468791946	1	2
2	E5	38.449488550180575	148.02936487826972	38.449488550180575	125.81569924310142	13.999554586682615	range(0, 5)	42.93440969345072	187.76920335763026	2	2
2	E5	33.67289733254003	147.443054868576	33.67289733254003	114.91061653988282	12.323971804963412	range(0, 5)	35.3088317025288	186.29615552673468	2	1
1	E5	36.91096423129797	147.34425661162751	36.91096423129797	89.48954860416872	16.083073584489174	range(0, 5)	45.09557494797483	185.31146039549765	1	2
1	-E4	35.32359609623872	148.62412819988214	35.32359609623872	89.10261559278523	17.26001895091535	range(0, 5)	30.35898259737636	187.21200915265163	1	1
2	-E4	48.32767952651646	148.3653215422847	48.32767952651646	137.1491365936472	20.226686443786623	range(0, 5)	39.788945330538176	186.09437784184573	2	1
2	E5	44.941289572369925	147.74712744193982	44.941289572369925	101.27177970101731	17.794693227483553	range(0, 5)	39.574010464511986	180.23371419500864	2	1
2	-E4	49.0586938020571	147.41999792249757	49.0586938020571	109.90139968504654	21.906524591974435	range(0, 5)	37.929872625280794	183.80809663884267	2	1
2	E5	46.788125727929305	148.56991410328646	46.788125727929305	91.50732299715335	20.147320228821137	range(0, 5)	35.7655146168806	181.93652762971442	2	1
1	E5	35.36717020850394	147.85699791616776	35.36717020850394	129.57908750172277	13.108038544153569	range(0, 5)	41.72290476441387	187.462221982079	1	2
2	-E4	33.596648857803835	148.3848682109408	33.596648857803835	118.21420680749347	13.838616215639714	range(0, 5)	43.159239382319534	180.58952871768543	2	1
1	E5	35.40812722465176	148.30970138499282	35.40812722465176	95.50795134156587	14.854128429339738	range(0, 5)	38.9900197450925	182.02666957000517	1	1
1	E5	37.72593378801664	147.61793911231382	37.72593378801664	116.63507023519868	15.585218359536555	range(0, 5)	30.392002760584425	181.26793672050889	1	1
2	-E4	32.9544552264053	148.51838316297923	32.9544552264053	106.6190084958836	13.286460148672237	range(0, 5)	46.01723192977027	182.9222573191139	2	1
1	E5	35.98908168974664	148.4760655723241	35.98908168974664	124.53056972533082	17.723669765538737	range(0, 5)	30.458899539950437	182.51047087796388	1	2
1	E5	43.96394484443961	148.76106618554905	43.96394484443961	136.52278761043763	15.207050774525227	range(0, 5)	39.54660038142011	186.5937767909637	1	2
2	-E4	48.31806707211082	148.56073495385212	48.31806707211082	107.71122762966893	20.809547253954992	range(0, 5)	34.88833762182765	181.22576530484537	2	1
2	-E4	35.06775102268051	148.25037489353912	35.06775102268051	119.04247897001052	13.473720514963137	range(0, 5)	43.43878777893748	181.31075586261124	2	1
1	-E4	48.24236667736887	147.60351274908854	48.24236667736887	112.1234987363189	19.2199410222724	range(0, 5)	46.22479667905848	187.47729470077195	1	2
2	-E4	30.02894722989552	148.5943331829957	30.02894722989552	126.12491872394544	14.011021082156791	range(0, 5)	49.256586553445345	185.2328742633323	2	1
1	-E4	37.64668344455629	147.67408492917883	37.64668344455629	104.2441805390431	17.18411948188853	range(0, 5)	33.22186119218807	180.65165369166343	1	1
1	E5	40.410390472953836	148.62242761683652	40.410390472953836	99.83581100558543	15.405008919133586	range(0, 5)	31.762272473014804	185.35449388694974	1	1
2	-E4	45.46385559659867	148.77470450947672	45.46385559659867	121.83974561818653	17.151423395707866	range(0, 5)	45.96375504146183	181.06427787625455	2	2
2	E5	35.44714224249846	147.84307655620026	35.44714224249846	90.24415176353602	12.791326163876736	range(0, 5)	39.626952141051724	184.2048110687768	2	1
2	-E4	32.17861811714957	148.71822522462045	32.17861811714957	132.5025819298473	16.751945175459923	range(0, 5)	42.90667780553594	184.48587334776818	2	1
2	E5	39.87629737367097	147.4271500282008	39.87629737367097	109.21246219579152	16.579381114947235	range(0, 5)	43.89110684995293	183.64332832617052	2	1
1	-E4	35.212028010901044	147.4511282214752	35.212028010901044	121.13485247234382	13.3475913643188	range(0, 5)	38.83382579232403	181.89041381291494	1	2
2	E5	34.374770532597466	147.52880156926986	34.374770532597466	112.10312255396096	13.900075667847883	range(0, 5)	45.035737504734115	183.25888539262024	2	2
2	E5	32.97899441363838	147.83831711792155	32.97899441363838	96.35698042903162	12.22619255921277	range(0, 5)	38.39528694818299	183.88988061768347	2	2
1	E5	46.91362484549869	147.38230264296382	46.91362484549869	133.66907925109277	20.408673996531196	range(0, 5)	35.50764215254211	182.00714482354002	1	2
2	E5	45.914751445459316	147.58385976852597	45.914751445459316	102.40392855495725	18.54114009946994	range(0, 5)	39.5502759025581	182.07070044541385	2	2
2	-E4	48.84762942381361	147.3138069688661	48.84762942381361	95.83162531994935	19.91588475922559	range(0, 5)	43.87178159486112	183.24320899306343	2	2
1	E5	36.99279664509203	147.3239286260237	36.99279664509203	136.28499118961372	13.4202592814397	range(0, 5)	48.943164817310155	182.41921060718806	1	1
1	E5	48.684425376559346	147.76464160226269	48.684425376559346	96.74219923159151	20.653708224639693	range(0, 5)	49.78192965809438	181.604858079082	1	2
2	E5	32.08284994943177	148.23195155737568	32.08284994943177	119.46235880165693	13.456342269092481	range(0, 5)	49.48497406055579	181.50287942571265	2	1
2	-E4	32.942048846529886	147.76387359317673	32.942048846529886	111.5322999507427	16.086796388522444	range(0, 5)	33.05799034815589	183.61850357589387	2	1
1	-E4	30.685631854775878	148.14475164669258	30.685631854775878	115.08829911479293	13.344338741846096	range(0, 5)	36.81778715396711	181.64022390362933	1	2
1	E5	30.580715615500385	147.40312341513766	30.580715615500385	129.06044875561963	11.406345129352442	range(0, 5)	34.678687769283954	185.3960587355872	1	2
1	-E4	34.42484512390821	147.73178860535714	34.42484512390821	107.46448374334702	13.991156956949617	range(0, 5)	43.60217543116284	185.00374673251014	1	2
2	E5	35.55712552306745	148.5859874993453	35.55712552306745	136.3480616092391	17.743054743433863	range(0, 5)	48.89020171510589	187.76935373021345	2	2
1	-E4	40.06506817079667	148.03636424287762	40.06506817079667	95.85128834675052	17.222881356443107	range(0, 5)	37.220306632177056	181.5939124043815	1	1
1	-E4	33.32765380966681	147.4811533159268	33.32765380966681	111.1049694179488	14.548452976388177	range(0, 5)	34.31265543531365	181.86485194734007	1	1
2	-E4	41.95935958285075	148.44712021355824	41.95935958285075	121.44724395148933	15.971754202904116	range(0, 5)	46.52425157230653	185.79254859604674	2	1
2	E5	32.76662048547643	147.82989220195103	32.76662048547643	99.31088876207357	17.248553603411914	range(0, 5)	42.59329462210106	184.55362742433573	2	1
2	E5	35.136415281906956	147.40697921115435	35.136415281906956	98.79159121085591	14.035465347445633	range(0, 5)	47.00911314568889	185.3694947876014	2	1
1	-E4	35.476159425866804	147.53332052718625	35.476159425866804	137.02656392731194	14.787427187225868	range(0, 5)	43.21045532504674	184.1873521955305	1	2
1	E5	49.035529884513316	148.39203896777167	49.035529884513316	123.96555627800825	16.575841939825697	range(0, 5)	40.61372066035224	180.72435511839382	1	1
1	-E4	34.351699307861594	148.36295020836567	34.351699307861594	109.57175491448848	15.10004318565645	range(0, 5)	38.05915203108448	187.58606344216506	1	2
2	-E4	45.143182727293876	147.84917586721716	45.143182727293876	93.42063813731333	16.672166233400226	range(0, 5)	44.216939523473805	181.20524843662338	2	2
1	-E4	35.15102716962219	148.47036316665745	35.15102716962219	123.13241241656462	14.96619098023356	range(0, 5)	37.22863058173202	181.77859911954297	1	1
1	E5	37.68901039316734	148.02571768747052	37.68901039316734	136.57467383733	15.308973057412064	range(0, 5)	41.99015157643125	181.68475010055764	1	1
1	E5	47.40673630186469	148.40198323868282	47.40673630186469	130.9200083927068	17.938999862710105	range(0, 5)	42.86406929919475	184.72507553847245	1	1
2	-E4	48.227174629726264	147.59875818244612	48.227174629726264	98.5336870389366	16.202399273311066	range(0, 5)	37.744100535318026	182.6418468932729	2	2
1	E5	42.51651547898839	147.82818459636113	42.51651547898839	115.61115341344772	16.771346530461273	range(0, 5)	39.587534143431526	183.08201635516048	1	2
1	E5	45.38913057775911	148.76768871326502	45.38913057775911	129.003782875173	18.426236946675534	range(0, 5)	36.62369624218034	182.9337219803128	1	1
1	E5	44.366932686467685	147.95008652104656	44.366932686467685	115.42921794923139	16.79744667997948	range(0, 5)	33.877827425721286	184.71797379620932	1	1
2	E5	39.05638057697611	148.0279673434083	39.05638057697611	103.0042935263498	15.158595704545533	range(0, 5)	47.19178715892944	183.3179749343549	2	1
1	E5	42.519350747634206	147.95390224234367	42.519350747634206	121.90229246924011	18.549060536488167	range(0, 5)	36.89540140703552	186.87430415599528	1	2
1	E5	46.040081044374766	148.78273034791354	46.040081044374766	125.10297616333094	16.82954584726257	range(0, 5)	40.64360957701446	185.3772922939829	1	2
2	-E4	36.68288633478742	147.73522584212913	36.68288633478742	94.10731873811926	15.561388502508077	range(0, 5)	45.47351880312933	186.65026635100205	2	1
1	-E4	36.14699142718953	147.68774761609217	36.14699142718953	95.35609982448696	14.178882038894486	range(0, 5)	37.3454139734444	184.85282777541977	1	1
2	-E4	43.951461795689106	148.05064448750846	43.951461795689106	118.74067429000762	20.003477626254607	range(0, 5)	45.39294573299757	183.55839047293546	2	2
1	-E4	31.178784048595958	147.91769218953502	31.178784048595958	135.5966199452431	12.332085992778357	range(0, 5)	33.28684046751774	185.4967921882901	1	2
1	-E4	48.8827920480666	147.5237324419213	48.8827920480666	111.25066555781041	19.371440774521822	range(0, 5)	49.87104983592544	183.62673808630942	1	2
1	E5	40.10086157110049	147.7593243058634	40.10086157110049	96.6715374023605	15.578261137756805	range(0, 5)	31.713139736326386	187.23579512268407	1	1
2	E5	43.05555489613504	148.64266841549144	43.05555489613504	107.06329689628639	18.70068690130991	range(0, 5)	41.8857682119388	186.33452877560353	2	2
2	E5	30.637991117108843	148.29622499991896	30.637991117108843	129.04913252962925	16.112058673446896	range(0, 5)	33.11608687474068	185.38345799728972	2	2
1	E5	43.90767355160238	148.31853476774086	43.90767355160238	108.47537996551969	18.22588970524168	range(0, 5)	33.540181877571854	181.76166407309702	1	2
1	-E4	42.769600084812346	147.46255521592295	42.769600084812346	132.30501271961612	15.509724708577622	range(0, 5)	34.31865816765074	182.17182953085882	1	2
1	-E4	47.05159835841373	147.60052391274397	47.05159835841373	115.56675854016889	20.08598579348831	range(0, 5)	40.47668525490985	180.1819503236075	1	2
2	E5	33.3447082692205	148.6549928105092	33.3447082692205	118.0601753605071	13.984055337259015	range(0, 5)	44.43283712384622	183.07548163981357	2	1
1	-E4	35.02454512255572	147.3750535599966	35.02454512255572	116.77053699241685	16.732189946193213	range(0, 5)	43.653100405251514	185.64179475556244	1	2
2	E5	39.11821946272063	148.73202300696298	39.11821946272063	109.74938004489255	16.909173370925835	range(0, 5)	47.929005553123424	185.84250467346806	2	1
1	E5	35.55866646243049	147.51767467356606	35.55866646243049	118.4423517433195	16.250863499045387	range(0, 5)	40.620572062580514	181.59931581186714	1	1
2	-E4	43.505415844628494	148.77340163388072	43.505415844628494	106.8997556124209	17.227276438145573	range(0, 5)	30.33620393221845	184.45571264004437	2	1
1	-E4	46.862961986989625	148.64121481922356	46.862961986989625	105.29833026711938	21.063117361817277	range(0, 5)	34.83227594941245	185.53846592899671	1	1
1	-E4	39.36370959291072	147.42568926420475	39.36370959291072	93.63666854938867	18.836026367589724	range(0, 5)	43.205333423565584	181.67579781776803	1	2
1	-E4	40.67435571758354	148.07981866722002	40.67435571758354	137.16643652710687	17.585004182647598	range(0, 5)	32.69351022236894	185.1818677664141	1	1
1	-E4	40.358212659893745	147.49096768638964	40.358212659893745	117.54717376920613	17.2737998115118	range(0, 5)	46.906240241969655	182.62942944870628	1	2
1	E5	46.16512901728267	148.00782463482807	46.16512901728267	123.91266383516853	19.806959831900965	range(0, 5)	46.21901115505854	183.31934717719727	1	2
2	-E4	42.11287554837038	147.7626027686552	42.11287554837038	123.1739797865713	14.955336070649231	range(0, 5)	33.20521724185439	184.53472796296322	2	1
1	E5	49.476451489377496	147.59334466957375	49.476451489377496	122.49083398199969	17.745793790005486	range(0, 5)	39.908054931295425	180.81594589472715	1	2
2	E5	47.30586313515925	147.7076719958065	47.30586313515925	126.36155836930844	17.337174079586685	range(0, 5)	35.21469506007773	186.0194450347543	2	2
1	-E4	43.00650708545068	147.80625401807055	43.00650708545068	132.8951823250608	17.302291345385363	range(0, 5)	46.99452908369653	184.0285606744059	1	1
1	E5	31.607235428396894	147.94333500487485	31.607235428396894	111.22418002952432	12.160071070530634	range(0, 5)	33.511778623381986	180.97426897740905	1	1
1	E5	32.1789472039639	147.60243141796678	32.1789472039639	112.75074065988234	13.410982743215506	range(0, 5)	41.5424182781806	186.37542398440547	1	2
1	-E4	45.462684298230464	147.79905529685993	45.462684298230464	128.9903118395963	19.78877295184642	range(0, 5)	37.09456906787571	180.5578027088818	1	2
1	-E4	48.669361230535216	147.4388708388031	48.669361230535216	117.2159490788147	18.532797247566894	range(0, 5)	41.599341907612846	187.3764422318685	1	1
2	E5	30.39188479554172	148.42400928668295	30.39188479554172	112.18649911053232	15.204073112105785	range(0, 5)	37.49580183895526	181.90219150848998	2	2
1	-E4	34.41265063442933	147.84091535929724	34.41265063442933	135.3126969455532	12.916587745714335	range(0, 5)	49.40647397613918	184.19069298670362	1	1
1	E5	42.42550284443649	147.96081371924902	42.42550284443649	125.44814702300673	18.655992020650537	range(0, 5)	49.061290955687554	182.50822866913066	1	1
1	E5	47.5284501388882	148.26459880781184	47.5284501388882	102.08373695286318	17.39298834407391	range(0, 5)	35.3002484820051	183.41741508927012	1	1
2	-E4	44.28028160988525	147.38019005845663	44.28028160988525	136.27811064514563	19.74319137035544	range(0, 5)	46.38824752499424	180.81518270465736	2	2
2	E5	36.63685557260496	147.6124935473903	36.63685557260496	127.37080119494982	18.348258978852783	range(0, 5)	37.56661141279225	180.17555016704532	2	2
2	-E4	48.64978846731915	148.01230207475547	48.64978846731915	107.54656585135979	17.334212325742858	range(0, 5)	39.067641381158566	187.68581672733032	2	2
1	E5	42.48734966065299	147.5174058385871	42.48734966065299	93.91561020507456	16.18997261940484	range(0, 5)	34.44711658409448	180.31411824737407	1	1
